technology,node,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Nickel_recycling,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_recycling,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Steel_production,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
